+-------+-----+------+-----+-----+-----+--------+--------------------+-------+-------+---------+-------+-------+-------+-------+--------+-------------+-------------+---------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |        URI         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |   SUM(BODY)   |  AVG(BODY)  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@adeline          | 0.452 | 0.452 | 0.452   | 0.452 | 0.452 | 0.452 | 0.452 | 0.000  | 3882.000    | 3882.000    | 3882.000      | 3882.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@lisa             | 0.452 | 0.452 | 0.452   | 0.452 | 0.452 | 0.452 | 0.452 | 0.000  | 2917.000    | 2917.000    | 2917.000      | 2917.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@rosella          | 0.448 | 0.448 | 0.448   | 0.448 | 0.448 | 0.448 | 0.448 | 0.000  | 3808.000    | 3808.000    | 3808.000      | 3808.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@deanne           | 0.448 | 0.448 | 0.448   | 0.448 | 0.448 | 0.448 | 0.448 | 0.000  | 4201.000    | 4201.000    | 4201.000      | 4201.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@kris             | 0.448 | 0.448 | 0.448   | 0.448 | 0.448 | 0.448 | 0.448 | 0.000  | 3908.000    | 3908.000    | 3908.000      | 3908.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@malinda          | 0.448 | 0.448 | 0.448   | 0.448 | 0.448 | 0.448 | 0.448 | 0.000  | 3068.000    | 3068.000    | 3068.000      | 3068.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@carole           | 0.444 | 0.444 | 0.444   | 0.444 | 0.444 | 0.444 | 0.444 | 0.000  | 3016.000    | 3016.000    | 3016.000      | 3016.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@marquita         | 0.440 | 0.440 | 0.440   | 0.440 | 0.440 | 0.440 | 0.440 | 0.000  | 4325.000    | 4325.000    | 4325.000      | 4325.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@wanda            | 0.440 | 0.440 | 0.440   | 0.440 | 0.440 | 0.440 | 0.440 | 0.000  | 3342.000    | 3342.000    | 3342.000      | 3342.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@gwendolyn        | 0.436 | 0.436 | 0.436   | 0.436 | 0.436 | 0.436 | 0.436 | 0.000  | 3029.000    | 3029.000    | 3029.000      | 3029.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@casandra         | 0.436 | 0.436 | 0.436   | 0.436 | 0.436 | 0.436 | 0.436 | 0.000  | 3581.000    | 3581.000    | 3581.000      | 3581.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@dale             | 0.432 | 0.432 | 0.432   | 0.432 | 0.432 | 0.432 | 0.432 | 0.000  | 2798.000    | 2798.000    | 2798.000      | 2798.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@joanna           | 0.428 | 0.428 | 0.428   | 0.428 | 0.428 | 0.428 | 0.428 | 0.000  | 4426.000    | 4426.000    | 4426.000      | 4426.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@sue              | 0.428 | 0.428 | 0.428   | 0.428 | 0.428 | 0.428 | 0.428 | 0.000  | 3834.000    | 3834.000    | 3834.000      | 3834.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@faith            | 0.428 | 0.428 | 0.428   | 0.428 | 0.428 | 0.428 | 0.428 | 0.000  | 4588.000    | 4588.000    | 4588.000      | 4588.000    |
